Title,Category,"Price(""$"")",7-day sales,Total Sales,Total Reviews,7-day Reviews,Total Favorites,7-day Favorites,Tags,Ship From,Release Time,Best Seller,Etsy Pick,Raving,Store Name,Product URL,Image URL,search_term,product_name,price
"Chinese Coloured pottery Chop Seal, Chinese custom Seal, Chinese Stone Seal Carving, Chinese Stone Square Seal With Your Name Hand Engraved. ",Craft Supplies & Tools,26.99,0,3,0,0,5,0,"['Craft Supplies & Tools', 'Stamps & Seals', 'Stamps', 'custom chinese seal', 'custom chinese chop', 'custom seal', 'personal name seal', 'personal  seal', 'stone seal stamp', 'personal name stamp', 'character chop', 'personalized chops', 'dragon carving', 'personalized seal', 'seal cutting', 'Chinese culture']",,2020-03-20,False,False,False,SindyJoyiArts,https://www.etsy.com/listing/788251659/chinese-coloured-pottery-chop-seal,,chinese name stamps custom,name seals,26.99
Small Buddha statue monk figurine tathagata India Yoga Mandala tea pet purple ceramic crafts decorative ceramic ornaments monk. ,Craft Supplies & Tools,12.99,0,5,0,0,11,0,"['Craft Supplies & Tools', 'Stamps & Seals', 'Stamps', 'name seal', 'custom seal', 'personalized seal', 'personal seal', 'stone seal stamp', 'personal name stamp', 'dragon carving', 'Chinese culture', 'Calligraphy seal', 'painting', 'calligraphy brush', 'asian decor', 'brush set']",,2021-08-22,False,False,False,SealCuttingArts,https://www.etsy.com/listing/1057945944/small-buddha-statue-monk-figurine,,chinese name stamps custom,name seals,12.99
"Chinese  Chop Seal, Chinese custom Seal, Chinese Stone Seal Carving, Chinese Stone Square Seal With Your Name Hand Engraved. ",Craft Supplies & Tools,34.99,0,2,0,0,7,0,"['Craft Supplies & Tools', 'Stamps & Seals', 'Stamps', 'custom chinese seal', 'custom chinese chop', 'custom seal', 'personal name seal', 'personal  seal', 'stone seal stamp', 'personal name stamp', 'character chop', 'personalized chops', 'dragon carving', 'personalized seal', 'seal cutting', 'Chinese culture']",,2020-06-02,False,False,False,SindyJoyiArts,https://www.etsy.com/listing/818026313/chinese-chop-seal-chinese-custom-seal,,chinese name stamps custom,name seals,34.99
"Chinese Wood and stone Seal, Personal Name Stamp,Custom Chinese Chop Free Chinese Name Translation Seal. ",Craft Supplies & Tools,37.99,0,1,0,0,4,0,"['Craft Supplies & Tools', 'Stamps & Seals', 'Stamps', 'name seal', 'custom seal', 'personalized seal', 'personal seal', 'stone seal stamp', 'personal name stamp', 'dragon carving', 'Chinese culture', 'Calligraphy seal', 'painting', 'calligraphy brush', 'asian decor', 'brush set']",,2021-05-15,False,False,False,SealCuttingArts,https://www.etsy.com/listing/1019621287/chinese-wood-and-stone-seal-personal,,chinese name stamps custom,name seals,37.99
"Chinese Qintian Stone Seal, Personal Name Stamp,Custom Chinese Chop Free Chinese Name Translation Seal（1.5CM）. ",Craft Supplies & Tools,31.99,0,1,0,0,16,0,"['Craft Supplies & Tools', 'Stamps & Seals', 'Stamps', 'name seal', 'custom seal', 'personalized seal', 'personal seal', 'stone seal stamp', 'personal name stamp', 'dragon carving', 'Chinese culture', 'Calligraphy seal', 'painting', 'calligraphy brush', 'asian decor', 'brush set']",,2020-11-25,False,False,False,SealCuttingArts,https://www.etsy.com/listing/897346826/chinese-qintian-stone-seal-personal-name,,chinese name stamps custom,name seals,31.99
"Chinese zodiac Chop Seal, Chinese custom Seal, Chinese Stone Seal Carving, Chinese Stone Square Seal With Your Name Hand Engraved. ",Craft Supplies & Tools,36.99,0,3,0,0,7,0,"['Craft Supplies & Tools', 'Stamps & Seals', 'Stamps', 'custom chinese seal', 'custom chinese chop', 'custom seal', 'personal name seal', 'personal  seal', 'stone seal stamp', 'personal name stamp', 'character chop', 'personalized chops', 'dragon carving', 'personalized seal', 'seal cutting', 'Chinese culture']",,2021-07-01,False,False,False,SindyJoyiArts,https://www.etsy.com/listing/1044660521/chinese-zodiac-chop-seal-chinese-custom,,chinese name stamps custom,name seals,36.99
"Chinese Auspicious dragon Stone Seal, Personal Name Stamp,Custom Chinese Chop Free Chinese Name Translation Seal（2.5CM）. ",Craft Supplies & Tools,29.99,0,1,0,0,11,0,"['Craft Supplies & Tools', 'Stamps & Seals', 'Stamps', 'name seal', 'custom seal', 'personalized seal', 'personal seal', 'stone seal stamp', 'personal name stamp', 'dragon carving', 'Chinese culture', 'Calligraphy seal', 'painting', 'calligraphy brush', 'asian decor', 'brush set']",,2020-08-10,False,False,False,SealCuttingArts,https://www.etsy.com/listing/838173192/chinese-auspicious-dragon-stone-seal,,chinese name stamps custom,name seals,29.99
"Chinese Calligraphy Stone Seal, Personal Name Stamp,Custom Chinese Chop Free Chinese Name Translation Seal Monkey Engraving（2.5CM） ",Craft Supplies & Tools,25.99,0,1,0,0,11,0,"['Craft Supplies & Tools', 'Stamps & Seals', 'Stamps', 'name seal', 'custom seal', 'personalized seal', 'personal seal', 'stone seal stamp', 'personal name stamp', 'dragon carving', 'Chinese culture', 'Calligraphy seal', 'painting', 'calligraphy brush', 'asian decor', 'brush set']",,2020-07-30,False,False,False,SealCuttingArts,https://www.etsy.com/listing/833100316/chinese-calligraphy-stone-seal-personal,,chinese name stamps custom,name seals,25.99
Japanese Square Hanko Case  & Ink Pad  21mm 24mm Height 60 mm ,Craft Supplies & Tools,19.57,0,6,0,0,17,0,"['Hanko', 'STAMP', 'Ink Pad', 'Chinese characters', 'Name Seal', 'Japanese Stamp', 'Custom Stamps', 'STAMP CACE']",Japan,2021-01-13,False,False,False,1000dou,https://www.etsy.com/listing/927602358/japanese-square-hanko-case-ink-pad-21mm,Upgrade Pro to Unlock,chinese name stamps custom,name seals,19.57
Custom Chinese Name Private Seal Traditional Five Dragons Seal Natural Stone Name Stamp Calligraphy Stamp Ancient Art of Chop Signet ,Craft Supplies & Tools,23.99,0,33,6,0,123,0,"['Square Seal', 'Stone Stamp', 'Chinese Chop', 'Name Seal', 'Chop Stamp', 'Chinese Seal', 'Personalized Seal', 'Chinese Stamp', 'Private Seals', 'Chinese Seal Custom', 'Seal Chop Stamp', 'Engraved Stamps', 'Custom Chinese Chop', 'Gifts for Friends', 'Personalized Gifts', 'Gifts']",United States,2020-05-19,False,False,False,SemliCalligraphy,https://www.etsy.com/listing/708231221/custom-chinese-name-private-seal,Upgrade Pro to Unlock,chinese name stamps custom,name seals,23.99
Custom Chinese Name Seal Handmade Chinese Chop for Chinese Calligraphy and Painting Custom Personal Stamp ,Craft Supplies & Tools,29.99,0,4,0,0,12,0,"['Stone Stamp', 'Chinese Chop', 'Name Seal', 'Chop Stamp', 'Chinese Seal', 'Personalized Seal', 'Chinese Stamp', 'Private Seals', 'Square Seal', 'Chinese Seal Custom', 'Seal Chop Stamp', 'Engraved Stamps', 'Custom Chinese Chop', 'Personalized Gifts']",United States,2020-09-03,False,False,False,SemliCalligraphy,https://www.etsy.com/listing/864942201/custom-chinese-name-seal-handmade,Upgrade Pro to Unlock,chinese name stamps custom,name seals,29.99
Engraved Dragon Chinese Chop Handmade Traditional Art Stamp Chop for Brush Calligraphy and Sumie Painting Personalized Gift (2.5 CM) ,Craft Supplies & Tools,22.99,0,12,0,0,52,0,"['Stone Stamp', 'Chinese Chop', 'Name Seal', 'Chop Stamp', 'Chinese Seal', 'Personalized Seal', 'Chinese Stamp', 'Engraved Stamps', 'Private Seals', 'Square Seal', 'Chinese Seal Custom', 'Seal Chop Stamp', 'Custom Chinese Chop', 'Gifts for Friends', 'Personalized Gifts', 'Gifts']",United States,,False,False,False,SemliCalligraphy,https://www.etsy.com/listing/708228117/engraved-dragon-chinese-chop-handmade,Upgrade Pro to Unlock,chinese name stamps custom,name seals,22.99
Japanese Custom Bullet(弾丸） Stamp (Hanko) Kanji Stamp ,Craft Supplies & Tools,42.4,0,3,0,0,11,0,"['stamp', 'Stempel', 'timbre', 'sello', 'Japanese name seal', 'birthday', 'Custom Stamp', 'Chinese characters', 'Made to order', 'Name Seal', 'Custom Stamps', 'francobollo']",Japan,2019-10-30,False,False,False,1000dou,https://www.etsy.com/listing/748793561/japanese-custom-bullet-dan-wan-stamp,Upgrade Pro to Unlock,chinese name stamps custom,name seals,42.4
Chinese Fengshui Seal Seal Carving Stone Seal Stamp Chinese Pink Square Seal With Your Name Hand Engraved Custom Made Seal Set ,Craft Supplies & Tools,69.99,0,11,0,0,26,0,"['Square Seal', 'Stone Stamp', 'Chinese Chop', 'Name Seal', 'Chop Stamp', 'Chinese Seal', 'Personalized Seal', 'Chinese Stamp', 'Private Seals', 'Chinese Seal Custom', 'Seal Chop Stamp', 'Engraved Stamps', 'Custom Chinese Chop', 'Personalized Gifts']",United States,2019-10-09,False,False,False,SemliCalligraphy,https://www.etsy.com/listing/743145435/chinese-fengshui-seal-seal-carving-stone,Upgrade Pro to Unlock,chinese name stamps custom,name seals,69.99
Custom Chinese Name Private Seal Traditional Seal Natural Green Name Stamp Calligraphy Stamp Ancient Art of Chop Signet ,Craft Supplies & Tools,19.99,0,33,7,0,55,0,"['Square Seal', 'Stone Stamp', 'Chinese Chop', 'Name Seal', 'Chop Stamp', 'Chinese Seal', 'Personalized Seal', 'Chinese Stamp', 'Private Seals', 'Chinese Seal Custom', 'Seal Chop Stamp', 'Engraved Stamps', 'Custom Chinese Chop', 'Personalized Gifts']",United States,2021-09-11,False,False,False,SemliCalligraphy,https://www.etsy.com/listing/1082850679/custom-chinese-name-private-seal,Upgrade Pro to Unlock,chinese name stamps custom,name seals,19.99
"Chinese Peach Blossom Stone Seal, Personal Name Stamp,Custom Chinese Chop Free Chinese Name Translation Seal. ",Craft Supplies & Tools,39.99,0,2,0,0,7,0,"['Name Seal', 'Chinese Seal', 'Dragon Stamps', 'Chinese Chop', 'Chinese Culture', 'Custom Chinese Seal', 'Stone Engraving', 'Seal Engraving', 'Chinese Seal Custom', 'Custom Chinese Chop', 'Chinese Engraving', 'Private Seals', 'Personalized Gifts']",United States,2021-05-19,False,False,False,SealCuttingArts,https://www.etsy.com/listing/1022005651/chinese-peach-blossom-stone-seal,Upgrade Pro to Unlock,chinese name stamps custom,name seals,39.99
"Snow Design White Color Natural Stone Seal,Custom Name Stamp Chinese Traditional Style Personal Stamps With Inkpad For Friend Teacher. ",Craft Supplies & Tools,24.99,0,5,0,0,4,0,"['Name Seal', 'Custom Seal', 'Personal Seal', 'Stone Seal Stamp', 'Personal Name Stamp', 'Dragon Carving', 'Chinese Culture', 'Calligraphy Seal', 'Painting', 'Calligraphy Brush', 'Asian Decor', 'Brush Set', 'Personalized Seal']",United States,2021-07-24,False,False,False,SealCuttingArts,https://www.etsy.com/listing/1056369899/snow-design-white-color-natural-stone,Upgrade Pro to Unlock,chinese name stamps custom,name seals,24.99
Personalized Name Custom Seal /Engraving Chinese Name /Zodiac Horse Calligraphy and Painting Stamp/ Custom Birthday Stamp ,Craft Supplies & Tools,41.39,0,1,0,0,15,0,"['Stone Stamp', 'Seal Chop Stamp', 'Chinese Chop', 'Name Seal', 'Chop Stamp', 'Chinese Seal', 'Personalized Seal', 'Chinese Stamp', 'Engraved Stamps', 'Private Seals', 'Square Seal', 'Chinese Seal Custom', 'Custom Chinese Chop', 'Birthday Gifts', 'Gifts for Friends', 'Personalized Gifts', 'Gifts']",United States,,False,False,False,SemliCalligraphy,https://www.etsy.com/listing/1200078510/personalized-name-custom-seal-engraving,Upgrade Pro to Unlock,chinese name stamps custom,name seals,41.39
Custom Name Seal/White Stone Seal Carving/Chinese 12 Zodiac Seals / New Year Birthday Gift ,Craft Supplies & Tools,49.99,0,2,0,0,11,0,"['Stone Stamp', 'Chinese Chop', 'Name Seal', 'Chop Stamp', 'Chinese Seal', 'Personalized Seal', 'Chinese Stamp', 'Private Seals', 'Square Seal', 'Chinese Seal Custom', 'Seal Chop Stamp', 'Engraved Stamps', 'Custom Chinese Chop', 'Birthday Gifts', 'Personalized Gifts', 'Gifts']",United States,,False,False,False,SemliCalligraphy,https://www.etsy.com/listing/1467370453/custom-name-sealwhite-stone-seal,Upgrade Pro to Unlock,chinese name stamps custom,name seals,49.99
Square Japanese Kanji Hiragana Katakana Custom Name Self Inking Rubber StampJapanese Stationery ,Craft Supplies & Tools,30.08,0,27,6,0,53,0,"['Self-ink Stamp', 'Rubber Stamp', 'Japanese Stamp', 'Name STAMP', 'Present', 'Custom Stamp', 'Chinese Characters', 'Made to Order', 'Name Seal', 'Custom Stamps', 'Personalized Gifts']",Japan,2019-07-10,False,False,False,1000dou,https://www.etsy.com/listing/720242283/square-japanese-kanji-hiragana-katakana,Upgrade Pro to Unlock,chinese name stamps custom,name seals,30.08
Shoushan Stone Seal Pen Calligraphy Stamp Customized Name Stamp Square Private Seal for Teachers and Students ,Craft Supplies & Tools,19.99,0,35,9,0,64,0,"['Square Seal', 'Stone Stamp', 'Chinese Chop', 'Name Seal', 'Chop Stamp', 'Chinese Seal', 'Personalized Seal', 'Chinese Stamp', 'Private Seals', 'Chinese Seal Custom', 'Seal Chop Stamp', 'Engraved Stamps', 'Custom Chinese Chop', 'Gifts for Friends', 'Gifts for Teachers', 'Personalized Gifts', 'Gifts']",United States,2020-07-11,False,False,False,SemliCalligraphy,https://www.etsy.com/listing/794089474/shoushan-stone-seal-pen-calligraphy,Upgrade Pro to Unlock,chinese name stamps custom,name seals,19.99
Flowers Bloom Stone Stamp Plum Seal  Customized Chinese Name Stone SSeal  Chinese Seal Chinese Name Stamp Mandarin Name Personalised ,Craft Supplies & Tools,89.99,0,2,0,0,7,0,"['Square Seal', 'Chinese Chop', 'Name Seal', 'Chop Stamp', 'Chinese Seal', 'Chinese Stamp', 'Private Seals', 'Stone Stamp', 'Chinese Seal Custom', 'Seal Chop Stamp', 'Personalized Seal', 'Engraved Stamps', 'Custom Chinese Chop', 'Personalized Gifts']",United States,,False,False,False,SemliCalligraphy,https://www.etsy.com/listing/1003944069/flowers-bloom-stone-stamp-plum-seal,Upgrade Pro to Unlock,chinese name stamps custom,name seals,89.99
Custom Chinese Name Playdough Stamps ,Craft Supplies & Tools,6.58,0,6,0,0,12,0,"['Chinese', 'Stamp', 'Sensory Play', 'Play-doh', 'Clay', '3D Printed', 'Kids', 'Customizable', 'Personalized Gifts']",Canada,,False,False,False,PinkPandaStamps,https://www.etsy.com/listing/1421873360/custom-chinese-name-playdough-stamps,Upgrade Pro to Unlock,chinese name stamps custom,name seals,6.58
Custom Chinese Name Private Seal Traditional Chinese Calligraphy and Painting Seal Chop Set Name Stamp Hand-Carved ,Craft Supplies & Tools,59.99,0,17,0,0,72,0,"['Square Seal', 'Stone Stamp', 'Chinese Chop', 'Name Seal', 'Chop Stamp', 'Chinese Seal', 'Personalized Seal', 'Chinese Stamp', 'Private Seals', 'Chinese Seal Custom', 'Seal Chop Stamp', 'Engraved Stamps', 'Custom Chinese Chop', 'Gifts for Friends', 'Personalized Gifts', 'Gifts']",United States,2020-08-05,False,False,False,SemliCalligraphy,https://www.etsy.com/listing/849856359/custom-chinese-name-private-seal,Upgrade Pro to Unlock,chinese name stamps custom,name seals,59.99
Custom Name Seal/Stone Seal Carving/Chinese Stone Square Seal With Your Name Hand Engraved/Cute Sleeping Fox Seal ,Craft Supplies & Tools,49.99,0,2,0,0,16,0,"['Square Seal', 'Stone Stamp', 'Chinese Chop', 'Name Seal', 'Chop Stamp', 'Chinese Seal', 'Personalized Seal', 'Chinese Stamp', 'Private Seals', 'Chinese Seal Custom', 'Seal Chop Stamp', 'Engraved Stamps', 'Custom Chinese Chop', 'Gifts for Friends', 'Gifts for Teachers', 'Personalized Gifts', 'Gifts']",United States,,False,False,False,SemliCalligraphy,https://www.etsy.com/listing/1417812795/custom-name-sealstone-seal,Upgrade Pro to Unlock,chinese name stamps custom,name seals,49.99
Custom Name Seal/Stone Seal Carving/Chinese Stone Oval Seal With Your Name Hand Engraved/Custom Made Stamp Set ,Craft Supplies & Tools,25.99,0,28,5,0,101,2,"['Square Seal', 'Stone Stamp', 'Chinese Chop', 'Name Seal', 'Chop Stamp', 'Chinese Seal', 'Personalized Seal', 'Chinese Stamp', 'Private Seals', 'Chinese Seal Custom', 'Seal Chop Stamp', 'Engraved Stamps', 'Custom Chinese Chop', 'Personalized Gifts']",United States,2022-01-13,False,False,False,SemliCalligraphy,https://www.etsy.com/listing/1145289494/custom-name-sealstone-seal,Upgrade Pro to Unlock,chinese name stamps custom,name seals,25.99
Custom Chinese stamp Traditional Zodiac Chinese Name seal Wood Stamp Personalized Private Seal Chinese Gift ,Craft Supplies & Tools,37.99,0,37,6,0,100,0,"['Square Seal', 'Stone Stamp', 'Chinese Chop', 'Name Seal', 'Chop Stamp', 'Chinese Stamp', 'Private Seals', 'Chinese Seal Custom', 'Seal Chop Stamp', 'Chinese Seal', 'Personalized Seal', 'Engraved Stamps', 'Custom Chinese Chop', 'Birthday Gifts', 'Gifts for Friends', 'Personalized Gifts', 'Gifts']",United States,2021-08-04,False,False,False,SemliCalligraphy,https://www.etsy.com/listing/911822026/custom-chinese-stamp-traditional-zodiac,Upgrade Pro to Unlock,chinese name stamps custom,name seals,37.99
Unique Asian Name Seal / Cool Gift For Him / Name in Chinese On A Custom Porcelain Clay Stamp / Custom Name Engraving / Kiln Baked Clay ,Craft Supplies & Tools,55.95,0,1,0,0,5,0,"['Craft Supplies & Tools', 'Stamps & Seals', 'Stamps', 'cool gift for him', 'custom name seal', 'custom name carving', 'sealing stamp chop', 'chinese name seal', 'Asian gift for him', 'unique asian seal', 'porcelain seal', 'porcelain chop', 'clay sealing stamp', 'clay name stamp', 'clay name chop', 'kiln fired stamp']",United States,,False,False,False,CalligraphyforGod,https://www.etsy.com/listing/731725035/unique-asian-name-seal-cool-gift-for-him,Upgrade Pro to Unlock,chinese name stamps custom,name seals,55.95
Blue Painted Flowers Porcelain Stamp / Hand Engraved Name in Chinese / Custom Carved Round Chop ,Craft Supplies & Tools,41.95,0,6,0,0,53,0,"['Craft Supplies & Tools', 'Stamps & Seals', 'Stamps', 'decorative name chop', 'custom name chop', 'custom painted seal', 'customized seal', 'customized chop', 'porcelain chop stamp', 'ceramic name chop', 'ceramic name seal', 'ceramic pottery chop', 'round porcelain seal', 'round name seal', 'round Chinese chop', 'decorative name seal']",United States,,False,False,False,CalligraphyforGod,https://www.etsy.com/listing/717877846/blue-painted-flowers-porcelain-stamp,Upgrade Pro to Unlock,chinese name stamps custom,name seals,41.95
"Copper wood custom seal, Personal Name Stamp,Custom Chinese Chop Free Chinese Name Translation Seal ",Craft Supplies & Tools,33.99,0,1,0,0,10,0,"['Craft Supplies & Tools', 'Stamps & Seals', 'Stamps', 'name seal', 'custom seal', 'personalized seal', 'personal seal', 'stone seal stamp', 'personal name stamp', 'dragon carving', 'Chinese culture', 'Calligraphy seal', 'painting', 'calligraphy brush', 'asian decor', 'brush set']",United States,2020-12-07,False,False,False,SealCuttingArts,https://www.etsy.com/listing/919236983/copper-wood-custom-seal-personal-name,Upgrade Pro to Unlock,chinese name stamps custom,name seals,33.99
